// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
60005,0,0,0,0,0,0,0,"Monster Extermination"
60006,0,0,0,0,0,0,0,"Monster Extermination"
60007,0,0,0,0,0,0,0,"Endless Tower Effect"
60008,0,0,0,0,0,0,0,"Endless Tower Time Limit"
60009,0,0,0,0,0,0,0,"Orc Hero"
60010,0,0,0,0,0,0,0,"Derik Ver's Request"
60011,0,0,0,0,0,0,0,"Investigation of Byalan"
60012,0,0,0,0,0,0,0,"Investigation of Abyss"
60013,0,0,0,0,0,0,0,"Monster Investigation"
60014,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60015,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60016,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60017,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60018,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60019,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60020,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60021,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60022,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60023,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60024,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60025,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60026,0,0,0,0,0,0,0,"Continuing the Investigation"
60027,0,0,0,0,0,0,0,"Investigating Aldebaran"
60028,0,0,0,0,0,0,0,"Monster Investigation"
60029,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60030,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60031,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60032,0,0,0,0,0,0,0,"Lutie Field Monster Investigation"
60033,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60034,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60035,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60036,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60037,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60038,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60039,0,0,0,0,0,0,0,"Investigation of Glastheim"
60040,0,0,0,0,0,0,0,"Investigation of Glastheim"
60041,0,0,0,0,0,0,0,"Monster Investigation"
60042,0,0,0,0,0,0,0,"Investigation of Glastheim"
60043,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60044,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60045,0,0,0,0,0,0,0,"Investigation of Glastheim"
60046,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60047,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60048,0,0,0,0,0,0,0,"Investigation of Glastheim"
60049,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60050,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60051,0,0,0,0,0,0,0,"Investigation of Glastheim"
60052,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60053,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60054,0,0,0,0,0,0,0,"Investigation of Glastheim"
60055,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60056,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60057,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60058,0,0,0,0,0,0,0,"Derik Ver's Brother"
60059,0,0,0,0,0,0,0,"A history lesson"
60060,0,0,0,0,0,0,0,"The Crown of Deceit"
60061,0,0,0,0,0,0,0,"A magic solvent"
60062,0,0,0,0,0,0,0,"Rendering the crown Inert"
60101,0,1019,50,0,0,0,0,"Hunting Peco Pecos"
60102,0,1019,100,0,0,0,0,"Hunting Peco Pecos"
60103,0,1019,150,0,0,0,0,"Hunting Peco Pecos"
60104,0,1127,50,0,0,0,0,"Hunting Hodes"
60105,0,1127,100,0,0,0,0,"Hunting Hodes"
60106,0,1127,150,0,0,0,0,"Hunting Hodes"
60107,0,1007,50,0,0,0,0,"Hunting Fabres"
60108,0,1007,100,0,0,0,0,"Hunting Fabres"
60109,0,1007,150,0,0,0,0,"Hunting Fabres"
60110,0,1008,50,0,0,0,0,"Hunting Pupa"
60111,0,1008,100,0,0,0,0,"Hunting Pupa"
60112,0,1008,150,0,0,0,0,"Hunting Pupa"
60113,0,1104,50,0,0,0,0,"Hunting Cocos"
60114,0,1104,100,0,0,0,0,"Hunting Cocos"
60115,0,1104,150,0,0,0,0,"Hunting Cocos"
60116,0,1103,50,0,0,0,0,"Hunting Caramels"
60117,0,1103,100,0,0,0,0,"Hunting Caramels"
60118,0,1103,150,0,0,0,0,"Hunting Caramels"
60119,0,1271,50,0,0,0,0,"Hunting Alligators"
60120,0,1271,100,0,0,0,0,"Hunting Alligators"
60121,0,1271,150,0,0,0,0,"Hunting Alligators"
60122,0,1018,50,0,0,0,0,"Hunting Creamys"
60123,0,1018,100,0,0,0,0,"Hunting Creamys"
60124,0,1018,150,0,0,0,0,"Hunting Creamys"
60125,0,1378,50,0,0,0,0,"Hunting Demon Pungus"
60126,0,1378,100,0,0,0,0,"Hunting Demon Pungus"
60127,0,1378,150,0,0,0,0,"Hunting Demon Pungus"
60128,0,1110,50,0,0,0,0,"Hunting Dokebi"
60129,0,1110,100,0,0,0,0,"Hunting Dokebi"
60130,0,1110,150,0,0,0,0,"Hunting Dokebi"
60131,0,1493,50,0,0,0,0,"Hunting Dryads"
60132,0,1493,100,0,0,0,0,"Hunting Dryads"
60133,0,1493,150,0,0,0,0,"Hunting Dryads"
60134,0,1119,50,0,0,0,0,"Hunting Frilldora"
60135,0,1119,100,0,0,0,0,"Hunting Frilldora"
60136,0,1119,150,0,0,0,0,"Hunting Frilldora"
60137,0,1372,50,0,0,0,0,"Hunting Goats"
60138,0,1372,100,0,0,0,0,"Hunting Goats"
60139,0,1372,150,0,0,0,0,"Hunting Goats"
60140,0,1040,50,0,0,0,0,"Hunting Golems"
60141,0,1040,100,0,0,0,0,"Hunting Golems"
60142,0,1040,150,0,0,0,0,"Hunting Golems"
60143,0,1586,50,0,0,0,0,"Hunting Leaf Cats"
60144,0,1586,100,0,0,0,0,"Hunting Leaf Cats"
60145,0,1586,150,0,0,0,0,"Hunting Leaf Cats"
60146,0,1076,50,0,0,0,0,"Hunting Skeletons"
60147,0,1076,100,0,0,0,0,"Hunting Skeletons"
60148,0,1076,150,0,0,0,0,"Hunting Skeletons"
60149,0,1026,50,0,0,0,0,"Hunting Munaks"
60150,0,1026,100,0,0,0,0,"Hunting Munaks"
60151,0,1026,150,0,0,0,0,"Hunting Munaks"
60152,0,1170,50,0,0,0,0,"Hunting Sohees"
60153,0,1170,100,0,0,0,0,"Hunting Sohees"
60154,0,1170,150,0,0,0,0,"Hunting Sohees"
60155,0,1403,50,0,0,0,0,"Hunting Firelock Soldiers"
60156,0,1403,100,0,0,0,0,"Hunting Firelock Soldiers"
60157,0,1403,150,0,0,0,0,"Hunting Firelock Soldiers"
60158,0,1405,50,0,0,0,0,"Hunting Tengus"
60159,0,1405,100,0,0,0,0,"Hunting Tengus"
60160,0,1405,150,0,0,0,0,"Hunting Tengus"
60161,0,1675,25,0,0,0,0,"Hunting Venatu"
60162,0,1675,50,0,0,0,0,"Hunting Venatu"
60163,0,1675,75,0,0,0,0,"Hunting Venatu"
60164,0,1668,50,0,0,0,0,"Hunting Archdam"
60165,0,1668,100,0,0,0,0,"Hunting Archdam"
60166,0,1668,150,0,0,0,0,"Hunting Archdam"
60167,0,1776,50,0,0,0,0,"Hunting Siromas"
60168,0,1776,100,0,0,0,0,"Hunting Siromas"
60169,0,1776,150,0,0,0,0,"Hunting Siroma"
60170,0,1777,50,0,0,0,0,"Hunting Ice Titans"
60171,0,1777,100,0,0,0,0,"Hunting Ice Titans"
60172,0,1777,150,0,0,0,0,"Hunting Ice Titans"
60173,0,1506,50,0,0,0,0,"Hunting Disguises"
60174,0,1506,100,0,0,0,0,"Hunting Disguises"
60175,0,1506,150,0,0,0,0,"Hunting Disguises"
60176,0,1505,50,0,0,0,0,"Hunting Loli Ruri"
60177,0,1505,100,0,0,0,0,"Hunting Loli Ruri"
60178,0,1505,150,0,0,0,0,"Hunting Loli Ruri"
60179,0,1139,50,0,0,0,0,"Hunting Mantis"
60180,0,1139,100,0,0,0,0,"Hunting Mantis"
60181,0,1139,150,0,0,0,0,"Hunting Mantis"
60182,0,1514,50,0,0,0,0,"Hunting Dancing Dragons"
60183,0,1514,100,0,0,0,0,"Hunting Dancing Dragons"
60184,0,1514,150,0,0,0,0,"Hunting Dancing Dragons"
60185,0,1870,20,0,0,0,0,"Hunting Necromancers"
60186,0,1870,40,0,0,0,0,"Hunting Necromancers"
60187,0,1870,60,0,0,0,0,"Hunting Necromancers"
60188,0,1365,50,0,0,0,0,"Hunting Apocalypse"
60189,0,1365,100,0,0,0,0,"Hunting Apocalypse"
60190,0,1365,150,0,0,0,0,"Hunting Apocalypse"

60200,604800,0,0,0,0,0,0,"Endless Tower Effect"
60201,14400,0,0,0,0,0,0,"Endless Tower Time Limit"
60301,0,1155,100,0,0,0,0,"Dragon Hunting"
60302,0,1155,200,0,0,0,0,"Dragon Hunting"
60303,0,1714,100,0,0,0,0,"Dragon Hunting"
60304,0,1714,200,0,0,0,0,"Dragon Hunting"
60305,0,1717,100,0,0,0,0,"Dragon Hunting"
60306,0,1717,200,0,0,0,0,"Dragon Hunting"
60307,0,1713,100,0,0,0,0,"Dragon Hunting"
60308,0,1713,200,0,0,0,0,"Dragon Hunting"
60309,0,1716,100,0,0,0,0,"Dragon Hunting"
60310,0,1716,200,0,0,0,0,"Dragon Hunting"

